2.200000000000000000e+01,4.200000000000000000e+01,9.749999999999999778e-01,9.020000000000000240e-01,-2.052000000000000046e+00,5.120000000000000107e+00,4.988000000000000433e+00,4.988000000000000433e+00,4.858999999999999986e+00
2.200000000000000000e+01,4.200000000000000000e+01,2.500000000000000139e-02,8.289999999999999591e-01,3.004999999999999893e+00,2.556000000000000050e+00,2.363999999999999879e+00,2.363999999999999879e+00,2.185999999999999943e+00
2.100000000000000000e+01,4.200000000000000000e+01,1.000000000000000000e+00,1.100999999999999979e+00,-1.540999999999999925e+00,3.063000000000000167e+00,3.237000000000000099e+00,3.237000000000000099e+00,3.420999999999999819e+00
2.000000000000000000e+01,4.200000000000000000e+01,8.139999999999999458e-01,9.509999999999999565e-01,-1.276000000000000023e+00,2.658999999999999808e+00,2.693000000000000060e+00,2.693000000000000060e+00,2.726999999999999869e+00
2.000000000000000000e+01,4.200000000000000000e+01,1.859999999999999987e-01,7.039999999999999591e-01,2.303999999999999826e+00,1.620999999999999996e+00,1.707000000000000073e+00,1.707000000000000073e+00,1.798000000000000043e+00
2.000000000000000000e+01,4.300000000000000000e+01,8.729999999999999982e-01,7.229999999999999760e-01,-6.340000000000000080e-01,3.012999999999999901e+00,3.044000000000000039e+00,3.044000000000000039e+00,3.075000000000000178e+00
2.000000000000000000e+01,4.300000000000000000e+01,1.270000000000000018e-01,6.119999999999999885e-01,2.653000000000000025e+00,3.419999999999999929e+00,3.028000000000000025e+00,3.028000000000000025e+00,2.680000000000000160e+00
1.900000000000000000e+01,4.300000000000000000e+01,9.479999999999999538e-01,1.048000000000000043e+00,-5.290000000000000258e-01,8.529999999999999805e-01,9.190000000000000391e-01,9.190000000000000391e-01,9.909999999999999920e-01
1.900000000000000000e+01,4.300000000000000000e+01,4.299999999999999656e-02,6.390000000000000124e-01,-3.025999999999999801e+00,7.126999999999999780e+00,6.663000000000000256e+00,6.663000000000000256e+00,6.227999999999999758e+00
1.900000000000000000e+01,4.400000000000000000e+01,6.959999999999999520e-01,1.153999999999999915e+00,-1.950000000000000067e-01,1.020999999999999908e+00,9.220000000000000417e-01,9.220000000000000417e-01,8.319999999999999618e-01
