-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;2.642820916637440973e+02;-1.000000000000000000e+00;9.812256812874342415e+01;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;1.785103097326598629e+02;1.594881109343165235e+02;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00
-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;3.486023805138302123e+02;2.608668452800404225e+01;3.358063545431812713e+01;1.967876633973331195e+02;1.965011844997677031e+02;1.783479716907061174e+02;3.573877333725028507e+02;3.494236200201844440e+02;2.356689580759984892e+01;2.969960028414249109e+01;3.283180137397312137e+01;-1.000000000000000000e+00;-1.000000000000000000e+00;1.493379432251912533e+02;1.333534224155083052e+02;1.793850252998929022e+02;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00
-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;3.888652619396378896e+01;4.269066439689819958e+01;-1.000000000000000000e+00;2.182162849352259002e+02;1.887471556723305639e+02;1.832945073220022323e+02;1.814651349332631014e+02;1.774503378116678505e+02;1.597329201740542430e+02;1.711442210790092133e+02;1.615507589967874935e+02;1.577310403625820072e+02;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00
-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;2.227999472962725065e+02;7.064742381306281516e+01;2.249962855109406519e+02;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00
-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;6.901807508315953044e+01;6.780849751566114492e+01;2.282860181846501177e+02;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00
-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;7.609001129734568281e+01;2.347231990129449173e+02;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;3.110609125373139250e+02
-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;1.620664210124052431e+02;1.641863648543892680e+02;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;8.541421732048659976e+01;-1.000000000000000000e+00;2.428125445690562572e+02;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;3.189839349770522858e+02;3.157801577039350605e+02
-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;3.287255196710834184e+02;2.231899921265468834e+01;2.140528230778809871e+01;1.540450118805736963e+02;4.035872617071578361e+01;3.903328380464645875e+01;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;8.746731608637205113e+01;-1.000000000000000000e+00;2.475803719356806027e+02;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;3.119903774049706726e+02;3.107868056843813633e+02;1.356426492424173489e+02
-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;3.588201278603299329e+02;9.037579044321347510e+00;1.405232393694254256e+01;2.046228926996866448e+01;3.481058170913835283e+02;2.742832644684628463e+01;3.378117068261394706e+01;4.760377749014503479e+01;3.597941561120523488e+02;5.692866560589915537e+01;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;9.095280934008457052e+01;-1.000000000000000000e+00;2.421086249921812339e+02;2.502637242762099561e+02;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;3.096889969278618082e+02;3.119185500871752197e+02;1.270586997299119361e+02;1.321198269202341748e+02
-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;3.388239008102642060e+02;3.375481147864395552e+02;3.700886438245674981e+00;3.329033369272457321e+02;2.364800282015733046e+01;2.414593042783056376e+01;3.474755635167396690e+02;3.393682107156384973e+02;2.729910816036726828e+01;3.520019300982731352e+02;3.475519893433630614e+01;4.916508748187649758e+01;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;9.199368266790555992e+01;-1.000000000000000000e+00;-1.000000000000000000e+00;2.478840395670999328e+02;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;-1.000000000000000000e+00;3.223656881451312870e+02;3.150979033389920687e+02;1.156303954008794221e+02;1.305752281975273661e+02;3.077153081020032914e+02
