2.500000000000000000e+01,3.300000000000000000e+01,1.000000000000000000e+00,1.199000000000000066e+00,-1.691999999999999948e+00,3.951000000000000068e+00,3.814000000000000057e+00,3.814000000000000057e+00,3.681999999999999940e+00
2.400000000000000000e+01,3.300000000000000000e+01,1.000000000000000000e+00,1.260000000000000009e+00,-1.844000000000000083e+00,4.209999999999999964e+00,4.072000000000000064e+00,4.072000000000000064e+00,3.939000000000000057e+00
2.300000000000000000e+01,3.300000000000000000e+01,1.000000000000000000e+00,1.342999999999999972e+00,-2.060000000000000053e+00,4.825999999999999623e+00,4.669999999999999929e+00,4.669999999999999929e+00,4.517999999999999794e+00
2.300000000000000000e+01,3.200000000000000000e+01,9.589999999999999636e-01,1.354999999999999982e+00,-2.180000000000000160e+00,5.402000000000000135e+00,5.605999999999999872e+00,5.605999999999999872e+00,5.817999999999999616e+00
2.300000000000000000e+01,3.200000000000000000e+01,4.100000000000000172e-02,1.100000000000000089e+00,3.001999999999999780e+00,2.085999999999999854e+00,2.028000000000000025e+00,2.028000000000000025e+00,1.971999999999999975e+00
2.200000000000000000e+01,3.200000000000000000e+01,9.160000000000000364e-01,1.467999999999999972e+00,-2.255999999999999783e+00,7.211000000000000298e+00,7.208000000000000185e+00,7.208000000000000185e+00,7.205000000000000071e+00
2.200000000000000000e+01,3.200000000000000000e+01,1.000000000000000021e-02,7.670000000000000151e-01,3.053999999999999826e+00,2.798999999999999932e+00,2.611000000000000210e+00,2.611000000000000210e+00,2.435999999999999943e+00
2.200000000000000000e+01,3.200000000000000000e+01,7.399999999999999634e-02,4.179999999999999827e-01,-3.899999999999999994e-02,0.000000000000000000e+00,-2.000000000000000042e-03,-2.000000000000000042e-03,1.900000000000000022e-01
2.200000000000000000e+01,3.100000000000000000e+01,1.000000000000000000e+00,1.336999999999999966e+00,-2.279999999999999805e+00,7.214999999999999858e+00,7.421000000000000263e+00,7.421000000000000263e+00,7.631999999999999673e+00
2.100000000000000000e+01,3.100000000000000000e+01,9.360000000000000542e-01,1.411999999999999922e+00,-2.355999999999999872e+00,6.847999999999999865e+00,7.033999999999999808e+00,7.033999999999999808e+00,7.225999999999999979e+00
2.100000000000000000e+01,3.100000000000000000e+01,6.400000000000000133e-02,8.780000000000000027e-01,2.697999999999999954e+00,1.405000000000000027e+00,1.308000000000000052e+00,1.308000000000000052e+00,1.217999999999999972e+00
2.100000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+00,1.346000000000000085e+00,-2.398000000000000131e+00,8.380000000000000782e+00,8.580999999999999517e+00,8.580999999999999517e+00,8.787000000000000810e+00
2.000000000000000000e+01,3.000000000000000000e+01,9.529999999999999583e-01,1.546000000000000041e+00,-2.503000000000000114e+00,7.998000000000000220e+00,8.403000000000000469e+00,8.403000000000000469e+00,8.829000000000000625e+00
2.000000000000000000e+01,3.000000000000000000e+01,4.700000000000000011e-02,9.389999999999999458e-01,2.896999999999999797e+00,1.346000000000000085e+00,1.453000000000000069e+00,1.453000000000000069e+00,1.568000000000000060e+00
2.000000000000000000e+01,2.900000000000000000e+01,9.060000000000000275e-01,1.423000000000000043e+00,-2.548000000000000043e+00,7.272000000000000242e+00,7.618000000000000327e+00,7.618000000000000327e+00,7.982000000000000206e+00
2.000000000000000000e+01,2.900000000000000000e+01,7.199999999999999456e-02,9.569999999999999618e-01,2.943999999999999950e+00,1.012999999999999901e+00,8.679999999999999938e-01,8.679999999999999938e-01,7.439999999999999947e-01
2.000000000000000000e+01,2.900000000000000000e+01,2.199999999999999872e-02,2.459999999999999964e+00,2.910000000000000142e+00,1.140000000000000041e-01,1.120000000000000023e-01,1.120000000000000023e-01,1.100000000000000006e-01
1.900000000000000000e+01,2.800000000000000000e+01,9.020000000000000240e-01,1.407999999999999918e+00,-2.556999999999999940e+00,8.345000000000000639e+00,8.561999999999999389e+00,8.561999999999999389e+00,8.784000000000000696e+00
1.900000000000000000e+01,2.800000000000000000e+01,9.800000000000000377e-02,1.191000000000000059e+00,2.979000000000000092e+00,2.245999999999999996e+00,2.346000000000000085e+00,2.346000000000000085e+00,2.450000000000000178e+00
