-1.100000000000000000e+01,9.000000000000000000e+01,5.000000000000000000e-01,5.949999999999999734e-01,-5.729999999999999538e-01,1.203999999999999959e+00,1.360999999999999988e+00,1.360999999999999988e+00,1.538000000000000034e+00
-1.100000000000000000e+01,9.000000000000000000e+01,2.190000000000000002e-01,9.330000000000000515e-01,2.920999999999999819e+00,3.571000000000000174e+00,2.896999999999999797e+00,2.896999999999999797e+00,2.350000000000000089e+00
-1.100000000000000000e+01,9.000000000000000000e+01,2.810000000000000275e-01,9.050000000000000266e-01,-2.841000000000000192e+00,8.492000000000000881e+00,8.679999999999999716e+00,8.679999999999999716e+00,8.871000000000000441e+00
-1.000000000000000000e+01,9.000000000000000000e+01,8.030000000000000471e-01,1.139999999999999902e+00,2.629999999999999893e+00,1.552999999999999936e+00,1.304999999999999938e+00,1.304999999999999938e+00,1.096999999999999975e+00
-1.000000000000000000e+01,9.000000000000000000e+01,1.970000000000000084e-01,1.076999999999999957e+00,-2.841000000000000192e+00,7.876999999999999780e+00,7.783999999999999808e+00,7.783999999999999808e+00,7.692000000000000171e+00
-1.000000000000000000e+01,8.900000000000000000e+01,9.439999999999999503e-01,1.002000000000000002e+00,2.380999999999999783e+00,1.891000000000000014e+00,2.032000000000000028e+00,2.032000000000000028e+00,2.184000000000000163e+00
-1.000000000000000000e+01,8.900000000000000000e+01,5.600000000000000117e-02,1.453999999999999959e+00,-3.000000000000000000e+00,8.907999999999999474e+00,8.826000000000000512e+00,8.826000000000000512e+00,8.746000000000000441e+00
-9.000000000000000000e+00,8.900000000000000000e+01,9.879999999999999893e-01,1.237000000000000099e+00,2.609999999999999876e+00,6.370000000000000107e-01,6.770000000000000462e-01,6.770000000000000462e-01,7.189999999999999725e-01
-9.000000000000000000e+00,8.800000000000000000e+01,8.860000000000000098e-01,1.114999999999999991e+00,2.677999999999999936e+00,7.169999999999999707e-01,6.420000000000000151e-01,6.420000000000000151e-01,5.749999999999999556e-01
-9.000000000000000000e+00,8.800000000000000000e+01,1.140000000000000041e-01,9.839999999999999858e-01,-3.040000000000000036e+00,8.884999999999999787e+00,8.647000000000000242e+00,8.647000000000000242e+00,8.416999999999999815e+00
-9.000000000000000000e+00,8.700000000000000000e+01,8.810000000000000053e-01,1.044999999999999929e+00,2.818999999999999950e+00,9.719999999999999751e-01,1.022999999999999909e+00,1.022999999999999909e+00,1.076000000000000068e+00
