2.300000000000000000e+01,3.100000000000000000e+01,1.000000000000000000e+00,1.054999999999999938e+00,-1.157000000000000028e+00,2.426000000000000156e+00,2.315999999999999837e+00,2.315999999999999837e+00,2.209999999999999964e+00
2.200000000000000000e+01,3.100000000000000000e+01,1.000000000000000000e+00,1.070999999999999952e+00,-1.108000000000000096e+00,2.835999999999999854e+00,2.974000000000000199e+00,2.974000000000000199e+00,3.119000000000000217e+00
2.200000000000000000e+01,3.200000000000000000e+01,1.000000000000000000e+00,1.110999999999999988e+00,-1.080000000000000071e+00,2.955000000000000071e+00,3.035000000000000142e+00,3.035000000000000142e+00,3.116000000000000103e+00
2.100000000000000000e+01,3.200000000000000000e+01,1.000000000000000000e+00,1.004999999999999893e+00,-1.014999999999999902e+00,2.931999999999999940e+00,3.141000000000000014e+00,3.141000000000000014e+00,3.365000000000000213e+00
2.000000000000000000e+01,3.200000000000000000e+01,1.000000000000000000e+00,1.052000000000000046e+00,-1.235000000000000098e+00,2.850999999999999979e+00,2.896999999999999797e+00,2.896999999999999797e+00,2.943000000000000060e+00
2.000000000000000000e+01,3.300000000000000000e+01,1.000000000000000000e+00,1.203999999999999959e+00,-9.979999999999999982e-01,2.662999999999999812e+00,2.551000000000000156e+00,2.551000000000000156e+00,2.443000000000000060e+00
1.900000000000000000e+01,3.300000000000000000e+01,1.000000000000000000e+00,9.529999999999999583e-01,-1.050000000000000044e+00,2.346999999999999975e+00,2.217999999999999972e+00,2.217999999999999972e+00,2.096000000000000085e+00
1.900000000000000000e+01,3.400000000000000000e+01,1.000000000000000000e+00,1.215999999999999970e+00,-9.190000000000000391e-01,2.048999999999999932e+00,2.095000000000000195e+00,2.095000000000000195e+00,2.141999999999999904e+00
1.800000000000000000e+01,3.400000000000000000e+01,1.000000000000000000e+00,1.080999999999999961e+00,-1.157999999999999918e+00,2.939999999999999947e+00,2.883000000000000007e+00,2.883000000000000007e+00,2.826000000000000068e+00
1.700000000000000000e+01,3.400000000000000000e+01,1.000000000000000000e+00,1.050999999999999934e+00,-1.177000000000000046e+00,2.866000000000000103e+00,2.984999999999999876e+00,2.984999999999999876e+00,3.108000000000000096e+00
1.700000000000000000e+01,3.500000000000000000e+01,1.000000000000000000e+00,1.125999999999999890e+00,-1.302999999999999936e+00,3.632000000000000117e+00,3.799999999999999822e+00,3.799999999999999822e+00,3.975999999999999979e+00
1.600000000000000000e+01,3.500000000000000000e+01,1.000000000000000000e+00,9.300000000000000488e-01,-1.622999999999999998e+00,3.092000000000000082e+00,3.255999999999999783e+00,3.255999999999999783e+00,3.428999999999999826e+00
1.500000000000000000e+01,3.500000000000000000e+01,1.000000000000000000e+00,9.739999999999999769e-01,-1.336999999999999966e+00,1.665999999999999925e+00,2.278999999999999915e+00,2.278999999999999915e+00,3.117999999999999883e+00
1.500000000000000000e+01,3.600000000000000000e+01,1.000000000000000000e+00,1.082999999999999963e+00,-1.054000000000000048e+00,1.506999999999999895e+00,1.504000000000000004e+00,1.504000000000000004e+00,1.500999999999999890e+00
1.400000000000000000e+01,3.600000000000000000e+01,1.000000000000000000e+00,9.340000000000000524e-01,-1.145000000000000018e+00,2.254999999999999893e+00,2.310999999999999943e+00,2.310999999999999943e+00,2.367999999999999883e+00
1.300000000000000000e+01,3.600000000000000000e+01,1.000000000000000000e+00,1.034999999999999920e+00,-1.078999999999999959e+00,3.396999999999999797e+00,3.369000000000000217e+00,3.369000000000000217e+00,3.341000000000000192e+00
1.300000000000000000e+01,3.700000000000000000e+01,1.000000000000000000e+00,8.860000000000000098e-01,-9.070000000000000284e-01,3.769000000000000128e+00,3.638999999999999790e+00,3.638999999999999790e+00,3.512999999999999901e+00
1.200000000000000000e+01,3.700000000000000000e+01,1.000000000000000000e+00,9.459999999999999520e-01,-1.020999999999999908e+00,3.305000000000000160e+00,3.225999999999999979e+00,3.225999999999999979e+00,3.148000000000000131e+00
1.100000000000000000e+01,3.700000000000000000e+01,1.000000000000000000e+00,9.959999999999999964e-01,-1.278999999999999915e+00,2.286999999999999922e+00,2.400999999999999801e+00,2.400999999999999801e+00,2.520999999999999908e+00
1.100000000000000000e+01,3.600000000000000000e+01,1.000000000000000000e+00,1.038000000000000034e+00,-1.310000000000000053e+00,4.665000000000000036e+00,4.730999999999999872e+00,4.730999999999999872e+00,4.796999999999999709e+00
1.000000000000000000e+01,3.600000000000000000e+01,1.000000000000000000e+00,1.114999999999999991e+00,-1.901999999999999913e+00,5.181000000000000050e+00,5.346000000000000085e+00,5.346000000000000085e+00,5.514999999999999680e+00
9.000000000000000000e+00,3.600000000000000000e+01,1.000000000000000000e+00,1.135000000000000009e+00,-2.261000000000000121e+00,5.636999999999999567e+00,5.682999999999999829e+00,5.682999999999999829e+00,5.729000000000000092e+00
9.000000000000000000e+00,3.500000000000000000e+01,1.000000000000000000e+00,1.036999999999999922e+00,-2.346000000000000085e+00,6.269000000000000128e+00,6.427999999999999936e+00,6.427999999999999936e+00,6.591999999999999638e+00
8.000000000000000000e+00,3.500000000000000000e+01,1.000000000000000000e+00,1.219000000000000083e+00,-2.193000000000000060e+00,5.469000000000000306e+00,5.838000000000000078e+00,5.838000000000000078e+00,6.232000000000000206e+00
7.000000000000000000e+00,3.500000000000000000e+01,1.000000000000000000e+00,1.415000000000000036e+00,-1.709000000000000075e+00,5.243000000000000327e+00,5.290000000000000036e+00,5.290000000000000036e+00,5.336999999999999744e+00
7.000000000000000000e+00,3.400000000000000000e+01,1.000000000000000000e+00,1.112999999999999989e+00,-1.542000000000000037e+00,4.759000000000000341e+00,4.700999999999999623e+00,4.700999999999999623e+00,4.644000000000000128e+00
6.000000000000000000e+00,3.400000000000000000e+01,1.000000000000000000e+00,9.599999999999999645e-01,-1.675000000000000044e+00,4.794999999999999929e+00,4.878000000000000114e+00,4.878000000000000114e+00,4.963000000000000078e+00
